nome_imagem_digital,bbox_x1,bbox_y1,bbox_x2,bbox_y2,status,fator_1_recorte_correto,fator_2_qualidade_suficiente,operador_id,timestamp_avaliacao
919700523911_dedo6.bmp,68.0,1.0,272.0,199.0,pendente,,,,
919700523911_dedo7.bmp,60.0,219.0,225.0,415.0,pendente,,,,
919700523911_dedo8.bmp,61.0,431.0,248.0,624.0,pendente,,,,
919700523911_dedo9.bmp,62.0,636.0,227.0,846.0,pendente,,,,
919700523911_dedo10.bmp,58.0,863.0,241.0,1028.0,pendente,,,,
919700532643_dedo1.bmp,25.0,2.0,266.0,236.0,pendente,,,,
919700532643_dedo2.bmp,21.0,245.0,236.0,449.0,pendente,,,,
919700532643_dedo3.bmp,17.0,461.0,238.0,693.0,pendente,,,,
919700532643_dedo4.bmp,32.0,709.0,247.0,918.0,pendente,,,,
919700532643_dedo5.bmp,20.0,936.0,214.0,1121.0,pendente,,,,
919700532643_dedo6.bmp,29.0,254.0,272.0,516.0,pendente,,,,
919700532643_dedo7.bmp,12.0,529.0,271.0,805.0,pendente,,,,
919700532643_dedo8.bmp,15.0,830.0,270.0,1086.0,pendente,,,,
919700532643_dedo9.bmp,18.0,1098.0,272.0,1322.0,pendente,,,,
919700532783_dedo1.bmp,13.0,0.0,270.0,200.0,pendente,,,,
919700532783_dedo2.bmp,28.0,213.0,269.0,437.0,pendente,,,,
919700532783_dedo3.bmp,33.0,448.0,266.0,670.0,pendente,,,,
919700532783_dedo4.bmp,42.0,686.0,270.0,897.0,pendente,,,,
919700532783_dedo5.bmp,47.0,919.0,270.0,1105.0,pendente,,,,
919700532783_dedo6.bmp,11.0,272.0,267.0,535.0,pendente,,,,
919700532783_dedo7.bmp,9.0,554.0,258.0,826.0,pendente,,,,
919700532783_dedo8.bmp,8.0,852.0,264.0,1109.0,pendente,,,,
919700532783_dedo9.bmp,11.0,1137.0,264.0,1367.0,pendente,,,,
919700532910_dedo1.bmp,31.0,0.0,223.0,211.0,pendente,,,,
919700532910_dedo2.bmp,28.0,228.0,219.0,420.0,pendente,,,,
919700532910_dedo3.bmp,24.0,435.0,217.0,649.0,pendente,,,,
919700532910_dedo4.bmp,25.0,658.0,206.0,869.0,pendente,,,,
919700532910_dedo5.bmp,19.0,904.0,189.0,1078.0,pendente,,,,
919700532910_dedo6.bmp,5.0,6.0,243.0,239.0,pendente,,,,
919700532910_dedo7.bmp,3.0,259.0,238.0,512.0,pendente,,,,
919700532910_dedo8.bmp,6.0,525.0,227.0,786.0,pendente,,,,
919700532910_dedo9.bmp,4.0,808.0,222.0,1067.0,pendente,,,,
919700532910_dedo10.bmp,2.0,1118.0,184.0,1331.0,pendente,,,,
919700532970_dedo1.bmp,26.0,170.0,252.0,391.0,pendente,,,,
919700532970_dedo2.bmp,29.0,402.0,262.0,627.0,pendente,,,,
919700532970_dedo3.bmp,34.0,644.0,257.0,855.0,pendente,,,,
919700532970_dedo4.bmp,29.0,862.0,238.0,1055.0,pendente,,,,
919700532970_dedo6.bmp,13.0,231.0,267.0,493.0,pendente,,,,
919700532970_dedo7.bmp,12.0,495.0,255.0,826.0,pendente,,,,
919700532970_dedo8.bmp,6.0,827.0,259.0,1074.0,pendente,,,,
919700532970_dedo9.bmp,7.0,1109.0,266.0,1391.0,pendente,,,,
919700533119_dedo1.bmp,10.0,9.0,258.0,205.0,pendente,,,,
919700533119_dedo2.bmp,14.0,220.0,251.0,425.0,pendente,,,,
919700533119_dedo3.bmp,8.0,459.0,264.0,677.0,pendente,,,,
919700533119_dedo4.bmp,20.0,712.0,244.0,908.0,pendente,,,,
919700533119_dedo5.bmp,10.0,928.0,231.0,1091.0,pendente,,,,
919700533119_dedo6.bmp,4.0,6.0,265.0,289.0,pendente,,,,
919700533119_dedo7.bmp,4.0,307.0,270.0,556.0,pendente,,,,
919700533119_dedo8.bmp,7.0,573.0,270.0,814.0,pendente,,,,
919700533119_dedo9.bmp,4.0,842.0,267.0,1089.0,pendente,,,,
919700533119_dedo10.bmp,3.0,1128.0,265.0,1333.0,pendente,,,,
919700533160_dedo1.bmp,27.0,2.0,246.0,187.0,pendente,,,,
919700533160_dedo2.bmp,25.0,201.0,236.0,406.0,pendente,,,,
919700533160_dedo3.bmp,25.0,422.0,228.0,640.0,pendente,,,,
919700533160_dedo4.bmp,24.0,653.0,220.0,864.0,pendente,,,,
919700533160_dedo5.bmp,28.0,877.0,205.0,1073.0,pendente,,,,
919700533160_dedo6.bmp,5.0,1.0,272.0,260.0,pendente,,,,
919700533160_dedo7.bmp,3.0,277.0,235.0,516.0,pendente,,,,
919700533160_dedo8.bmp,3.0,532.0,226.0,791.0,pendente,,,,
919700533160_dedo9.bmp,3.0,806.0,234.0,1067.0,pendente,,,,
919700533160_dedo10.bmp,5.0,1086.0,231.0,1336.0,pendente,,,,
919700533321_dedo1.bmp,5.0,206.0,202.0,403.0,pendente,,,,
919700533321_dedo2.bmp,0.0,415.0,185.0,628.0,pendente,,,,
919700533321_dedo3.bmp,1.0,642.0,167.0,867.0,pendente,,,,
919700533321_dedo4.bmp,2.0,873.0,162.0,1076.0,pendente,,,,
919700533321_dedo6.bmp,12.0,0.0,231.0,184.0,pendente,,,,
919700533321_dedo7.bmp,9.0,192.0,217.0,393.0,pendente,,,,
919700533321_dedo8.bmp,5.0,399.0,206.0,607.0,pendente,,,,
919700533321_dedo9.bmp,4.0,621.0,179.0,833.0,pendente,,,,
919700533321_dedo10.bmp,3.0,842.0,188.0,1027.0,pendente,,,,
919700533380_dedo1.bmp,0.0,0.0,190.0,184.0,pendente,,,,
919700533380_dedo2.bmp,3.0,202.0,196.0,413.0,pendente,,,,
919700533380_dedo3.bmp,3.0,423.0,188.0,646.0,pendente,,,,
919700533380_dedo4.bmp,0.0,654.0,197.0,876.0,pendente,,,,
919700533380_dedo5.bmp,3.0,889.0,200.0,1076.0,pendente,,,,
919700533380_dedo6.bmp,16.0,196.0,247.0,384.0,pendente,,,,
919700533380_dedo7.bmp,6.0,400.0,245.0,601.0,pendente,,,,
919700533380_dedo8.bmp,3.0,611.0,239.0,817.0,pendente,,,,
919700533380_dedo9.bmp,5.0,829.0,230.0,1018.0,pendente,,,,
919700533402_dedo1.bmp,0.0,207.0,186.0,424.0,pendente,,,,
919700533402_dedo2.bmp,3.0,438.0,172.0,645.0,pendente,,,,
919700533402_dedo3.bmp,2.0,660.0,212.0,877.0,pendente,,,,
919700533402_dedo4.bmp,2.0,889.0,207.0,1066.0,pendente,,,,
919700533402_dedo6.bmp,6.0,205.0,220.0,403.0,pendente,,,,
919700533402_dedo7.bmp,9.0,410.0,213.0,606.0,pendente,,,,
919700533402_dedo8.bmp,11.0,619.0,230.0,819.0,pendente,,,,
919700533402_dedo9.bmp,12.0,830.0,212.0,1005.0,pendente,,,,
919700533526_dedo1.bmp,0.0,234.0,192.0,436.0,pendente,,,,
919700533526_dedo2.bmp,1.0,459.0,192.0,667.0,pendente,,,,
919700533526_dedo3.bmp,2.0,676.0,191.0,880.0,pendente,,,,
919700533526_dedo4.bmp,1.0,894.0,174.0,1076.0,pendente,,,,
919700533526_dedo6.bmp,0.0,0.0,244.0,205.0,pendente,,,,
919700533526_dedo7.bmp,1.0,218.0,217.0,410.0,pendente,,,,
919700533526_dedo8.bmp,2.0,426.0,205.0,625.0,pendente,,,,
919700533526_dedo9.bmp,2.0,666.0,194.0,858.0,pendente,,,,
919700533526_dedo10.bmp,0.0,858.0,179.0,1031.0,pendente,,,,
919700533585_dedo1.bmp,2.0,0.0,172.0,200.0,pendente,,,,
919700533585_dedo2.bmp,2.0,225.0,150.0,428.0,pendente,,,,
919700533585_dedo3.bmp,2.0,446.0,136.0,670.0,pendente,,,,
919700533585_dedo4.bmp,1.0,682.0,130.0,893.0,pendente,,,,
919700533585_dedo5.bmp,1.0,906.0,107.0,1084.0,pendente,,,,
919700533585_dedo6.bmp,9.0,217.0,180.0,402.0,pendente,,,,
919700533585_dedo7.bmp,6.0,409.0,179.0,614.0,pendente,,,,
919700533585_dedo8.bmp,7.0,632.0,178.0,843.0,pendente,,,,
919700533585_dedo9.bmp,8.0,852.0,151.0,1026.0,pendente,,,,
919700533712_dedo1.bmp,56.0,204.0,269.0,422.0,pendente,,,,
919700533712_dedo2.bmp,33.0,436.0,258.0,655.0,pendente,,,,
919700533712_dedo3.bmp,56.0,671.0,250.0,877.0,pendente,,,,
919700533712_dedo4.bmp,23.0,890.0,231.0,1081.0,pendente,,,,
919700533712_dedo6.bmp,76.0,193.0,272.0,395.0,pendente,,,,
919700533712_dedo7.bmp,70.0,404.0,270.0,605.0,pendente,,,,
919700533712_dedo8.bmp,66.0,624.0,272.0,819.0,pendente,,,,
919700533712_dedo9.bmp,58.0,837.0,264.0,1021.0,pendente,,,,
919700533720_dedo1.bmp,24.0,233.0,223.0,441.0,pendente,,,,
919700533720_dedo2.bmp,18.0,458.0,217.0,677.0,pendente,,,,
919700533720_dedo3.bmp,12.0,690.0,200.0,893.0,pendente,,,,
919700533720_dedo4.bmp,2.0,915.0,186.0,1110.0,pendente,,,,
919700533720_dedo6.bmp,73.0,0.0,266.0,216.0,pendente,,,,
919700533720_dedo7.bmp,68.0,232.0,243.0,423.0,pendente,,,,
919700533720_dedo8.bmp,58.0,432.0,233.0,634.0,pendente,,,,
919700533720_dedo9.bmp,59.0,645.0,229.0,833.0,pendente,,,,
919700533720_dedo10.bmp,46.0,843.0,195.0,1049.0,pendente,,,,
919700533810_dedo1.bmp,3.0,205.0,196.0,411.0,pendente,,,,
919700533810_dedo2.bmp,1.0,422.0,185.0,638.0,pendente,,,,
919700533810_dedo3.bmp,0.0,646.0,187.0,864.0,pendente,,,,
919700533810_dedo4.bmp,1.0,877.0,183.0,1070.0,pendente,,,,
919700533810_dedo6.bmp,2.0,209.0,228.0,396.0,pendente,,,,
919700533810_dedo7.bmp,0.0,406.0,217.0,606.0,pendente,,,,
919700533810_dedo8.bmp,10.0,620.0,215.0,817.0,pendente,,,,
919700533810_dedo9.bmp,18.0,826.0,220.0,1011.0,pendente,,,,
919700534077_dedo1.bmp,2.0,0.0,177.0,198.0,pendente,,,,
919700534077_dedo2.bmp,5.0,211.0,178.0,434.0,pendente,,,,
919700534077_dedo3.bmp,4.0,452.0,186.0,668.0,pendente,,,,
919700534077_dedo4.bmp,5.0,678.0,185.0,892.0,pendente,,,,
919700534077_dedo5.bmp,1.0,905.0,178.0,1094.0,pendente,,,,
919700534077_dedo6.bmp,14.0,0.0,227.0,183.0,pendente,,,,
919700534077_dedo7.bmp,6.0,198.0,231.0,389.0,pendente,,,,
919700534077_dedo8.bmp,3.0,389.0,225.0,619.0,pendente,,,,
919700534077_dedo9.bmp,1.0,624.0,214.0,830.0,pendente,,,,
919700534077_dedo10.bmp,3.0,851.0,195.0,1056.0,pendente,,,,
919700534093_dedo1.bmp,19.0,166.0,229.0,377.0,pendente,,,,
919700534093_dedo2.bmp,20.0,406.0,242.0,593.0,pendente,,,,
919700534093_dedo3.bmp,16.0,642.0,236.0,820.0,pendente,,,,
919700534093_dedo4.bmp,6.0,847.0,174.0,1013.0,pendente,,,,
919700534093_dedo6.bmp,9.0,0.0,219.0,116.0,pendente,,,,
919700534093_dedo7.bmp,16.0,154.0,272.0,395.0,pendente,,,,
919700534093_dedo8.bmp,3.0,480.0,271.0,717.0,pendente,,,,
919700534093_dedo9.bmp,2.0,741.0,207.0,974.0,pendente,,,,
919700534093_dedo10.bmp,1.0,1036.0,230.0,1229.0,pendente,,,,
919700534131_dedo1.bmp,2.0,190.0,159.0,399.0,pendente,,,,
919700534131_dedo2.bmp,2.0,439.0,154.0,640.0,pendente,,,,
919700534131_dedo3.bmp,2.0,664.0,165.0,879.0,pendente,,,,
919700534131_dedo4.bmp,2.0,898.0,148.0,1068.0,pendente,,,,
919700534131_dedo6.bmp,9.0,0.0,182.0,137.0,pendente,,,,
919700534131_dedo7.bmp,5.0,156.0,189.0,373.0,pendente,,,,
919700534131_dedo8.bmp,2.0,399.0,192.0,604.0,pendente,,,,
919700534131_dedo9.bmp,0.0,615.0,174.0,832.0,pendente,,,,
919700534131_dedo10.bmp,3.0,860.0,150.0,1018.0,pendente,,,,
919700534220_dedo1.bmp,8.0,0.0,214.0,206.0,pendente,,,,
919700534220_dedo2.bmp,2.0,219.0,190.0,424.0,pendente,,,,
919700534220_dedo3.bmp,1.0,433.0,200.0,641.0,pendente,,,,
919700534220_dedo4.bmp,2.0,650.0,192.0,876.0,pendente,,,,
919700534220_dedo5.bmp,2.0,887.0,176.0,1090.0,pendente,,,,
919700534220_dedo6.bmp,27.0,194.0,253.0,389.0,pendente,,,,
919700534220_dedo7.bmp,21.0,405.0,230.0,610.0,pendente,,,,
919700534220_dedo8.bmp,14.0,619.0,231.0,818.0,pendente,,,,
919700534220_dedo9.bmp,22.0,835.0,226.0,1020.0,pendente,,,,
919700534344_dedo1.bmp,30.0,48.0,252.0,280.0,pendente,,,,
919700534344_dedo2.bmp,29.0,339.0,225.0,532.0,pendente,,,,
919700534344_dedo3.bmp,28.0,540.0,200.0,747.0,pendente,,,,
919700534344_dedo4.bmp,31.0,771.0,223.0,978.0,pendente,,,,
919700534344_dedo5.bmp,24.0,997.0,206.0,1156.0,pendente,,,,
919700534344_dedo6.bmp,7.0,49.0,215.0,286.0,pendente,,,,
919700534344_dedo7.bmp,1.0,315.0,165.0,495.0,pendente,,,,
919700534344_dedo8.bmp,1.0,517.0,174.0,712.0,pendente,,,,
919700534344_dedo9.bmp,1.0,734.0,186.0,917.0,pendente,,,,
919700534344_dedo10.bmp,1.0,933.0,178.0,1093.0,pendente,,,,
919700534468_dedo1.bmp,2.0,4.0,206.0,238.0,pendente,,,,
919700534468_dedo2.bmp,3.0,254.0,189.0,457.0,pendente,,,,
919700534468_dedo3.bmp,1.0,471.0,202.0,692.0,pendente,,,,
919700534468_dedo4.bmp,0.0,715.0,205.0,922.0,pendente,,,,
919700534468_dedo5.bmp,13.0,939.0,198.0,1128.0,pendente,,,,
919700534468_dedo6.bmp,25.0,0.0,255.0,203.0,pendente,,,,
919700534468_dedo7.bmp,13.0,212.0,242.0,404.0,pendente,,,,
919700534468_dedo8.bmp,34.0,423.0,246.0,611.0,pendente,,,,
919700534468_dedo9.bmp,27.0,631.0,239.0,834.0,pendente,,,,
919700534468_dedo10.bmp,19.0,851.0,222.0,1029.0,pendente,,,,
919700534549_dedo1.bmp,30.0,0.0,254.0,164.0,pendente,,,,
919700534549_dedo2.bmp,31.0,176.0,221.0,388.0,pendente,,,,
919700534549_dedo3.bmp,27.0,407.0,217.0,613.0,pendente,,,,
919700534549_dedo4.bmp,24.0,623.0,210.0,851.0,pendente,,,,
919700534549_dedo5.bmp,19.0,863.0,197.0,1054.0,pendente,,,,
919700534549_dedo6.bmp,1.0,0.0,271.0,177.0,pendente,,,,
919700534549_dedo7.bmp,4.0,203.0,239.0,464.0,pendente,,,,
919700534549_dedo8.bmp,3.0,482.0,232.0,739.0,pendente,,,,
919700534549_dedo9.bmp,7.0,759.0,255.0,1006.0,pendente,,,,
919700534549_dedo10.bmp,3.0,1022.0,216.0,1236.0,pendente,,,,
919700534581_dedo1.bmp,34.0,35.0,237.0,281.0,pendente,,,,
919700534581_dedo2.bmp,32.0,298.0,222.0,504.0,pendente,,,,
919700534581_dedo3.bmp,33.0,515.0,242.0,727.0,pendente,,,,
919700534581_dedo4.bmp,27.0,738.0,222.0,944.0,pendente,,,,
919700534581_dedo5.bmp,23.0,964.0,211.0,1142.0,pendente,,,,
919700534581_dedo6.bmp,5.0,7.0,196.0,258.0,pendente,,,,
919700534581_dedo7.bmp,1.0,279.0,189.0,477.0,pendente,,,,
919700534581_dedo8.bmp,2.0,492.0,195.0,693.0,pendente,,,,
919700534581_dedo9.bmp,1.0,716.0,191.0,903.0,pendente,,,,
919700534581_dedo10.bmp,5.0,924.0,159.0,1095.0,pendente,,,,
919700534590_dedo1.bmp,11.0,0.0,238.0,158.0,pendente,,,,
919700534590_dedo2.bmp,16.0,173.0,216.0,397.0,pendente,,,,
919700534590_dedo3.bmp,21.0,406.0,239.0,626.0,pendente,,,,
919700534590_dedo4.bmp,20.0,641.0,227.0,853.0,pendente,,,,
919700534590_dedo5.bmp,36.0,869.0,210.0,1058.0,pendente,,,,
919700534590_dedo6.bmp,4.0,0.0,260.0,194.0,pendente,,,,
919700534590_dedo7.bmp,3.0,214.0,235.0,441.0,pendente,,,,
919700534590_dedo8.bmp,2.0,456.0,218.0,709.0,pendente,,,,
919700534590_dedo9.bmp,2.0,724.0,223.0,956.0,pendente,,,,
919700534590_dedo10.bmp,6.0,978.0,215.0,1202.0,pendente,,,,
919700534620_dedo1.bmp,2.0,235.0,171.0,454.0,pendente,,,,
919700534620_dedo2.bmp,1.0,466.0,174.0,686.0,pendente,,,,
919700534620_dedo3.bmp,2.0,698.0,160.0,915.0,pendente,,,,
919700534620_dedo4.bmp,2.0,932.0,163.0,1102.0,pendente,,,,
919700534620_dedo6.bmp,1.0,0.0,161.0,239.0,pendente,,,,
919700534620_dedo7.bmp,2.0,261.0,125.0,457.0,pendente,,,,
919700534620_dedo8.bmp,3.0,461.0,135.0,669.0,pendente,,,,
919700534620_dedo9.bmp,1.0,680.0,122.0,900.0,pendente,,,,
919700534620_dedo10.bmp,0.0,907.0,133.0,1078.0,pendente,,,,
919700534760_dedo1.bmp,10.0,17.0,195.0,256.0,pendente,,,,
919700534760_dedo2.bmp,12.0,279.0,189.0,494.0,pendente,,,,
919700534760_dedo3.bmp,18.0,506.0,208.0,712.0,pendente,,,,
919700534760_dedo4.bmp,20.0,727.0,208.0,926.0,pendente,,,,
919700534760_dedo5.bmp,23.0,952.0,193.0,1146.0,pendente,,,,
919700534760_dedo6.bmp,4.0,21.0,184.0,245.0,pendente,,,,
919700534760_dedo7.bmp,1.0,265.0,181.0,467.0,pendente,,,,
919700534760_dedo8.bmp,1.0,480.0,173.0,688.0,pendente,,,,
919700534760_dedo9.bmp,0.0,705.0,170.0,897.0,pendente,,,,
919700534760_dedo10.bmp,2.0,922.0,127.0,1082.0,pendente,,,,
919700534883_dedo1.bmp,33.0,149.0,209.0,346.0,pendente,,,,
919700534883_dedo2.bmp,30.0,389.0,196.0,564.0,pendente,,,,
919700534883_dedo3.bmp,26.0,611.0,204.0,794.0,pendente,,,,
919700534883_dedo4.bmp,30.0,816.0,182.0,987.0,pendente,,,,
919700534883_dedo6.bmp,2.0,195.0,204.0,420.0,pendente,,,,
919700534883_dedo7.bmp,1.0,464.0,240.0,699.0,pendente,,,,
919700534883_dedo8.bmp,0.0,746.0,224.0,967.0,pendente,,,,
919700534883_dedo9.bmp,3.0,973.0,178.0,1159.0,pendente,,,,
919700534905_dedo1.bmp,22.0,0.0,261.0,138.0,pendente,,,,
919700534905_dedo2.bmp,15.0,158.0,254.0,361.0,pendente,,,,
919700534905_dedo3.bmp,20.0,381.0,256.0,595.0,pendente,,,,
919700534905_dedo4.bmp,14.0,604.0,262.0,800.0,pendente,,,,
919700534905_dedo5.bmp,16.0,830.0,236.0,1031.0,pendente,,,,
919700534905_dedo6.bmp,2.0,0.0,272.0,171.0,pendente,,,,
919700534905_dedo7.bmp,4.0,203.0,272.0,434.0,pendente,,,,
919700534905_dedo8.bmp,11.0,448.0,272.0,687.0,pendente,,,,
919700534905_dedo9.bmp,4.0,694.0,269.0,929.0,pendente,,,,
919700534905_dedo10.bmp,2.0,958.0,247.0,1187.0,pendente,,,,
919700535014_dedo1.bmp,6.0,145.0,195.0,359.0,pendente,,,,
919700535014_dedo2.bmp,5.0,370.0,207.0,595.0,pendente,,,,
919700535014_dedo3.bmp,6.0,607.0,213.0,822.0,pendente,,,,
919700535014_dedo4.bmp,0.0,841.0,189.0,1040.0,pendente,,,,
919700535014_dedo6.bmp,24.0,135.0,253.0,358.0,pendente,,,,
919700535014_dedo7.bmp,18.0,374.0,249.0,582.0,pendente,,,,
919700535014_dedo8.bmp,39.0,597.0,248.0,789.0,pendente,,,,
919700535014_dedo9.bmp,61.0,802.0,254.0,992.0,pendente,,,,
919700535030_dedo1.bmp,23.0,2.0,258.0,186.0,pendente,,,,
919700535030_dedo2.bmp,23.0,219.0,233.0,411.0,pendente,,,,
919700535030_dedo3.bmp,22.0,440.0,245.0,620.0,pendente,,,,
919700535030_dedo4.bmp,22.0,654.0,244.0,850.0,pendente,,,,
919700535030_dedo5.bmp,27.0,876.0,226.0,1060.0,pendente,,,,
919700535030_dedo6.bmp,3.0,4.0,272.0,225.0,pendente,,,,
919700535030_dedo7.bmp,3.0,250.0,256.0,489.0,pendente,,,,
919700535030_dedo8.bmp,12.0,514.0,271.0,756.0,pendente,,,,
919700535030_dedo9.bmp,3.0,798.0,250.0,1022.0,pendente,,,,
919700535030_dedo10.bmp,1.0,1080.0,232.0,1286.0,pendente,,,,
919700535049_dedo1.bmp,5.0,151.0,238.0,373.0,pendente,,,,
919700535049_dedo2.bmp,8.0,384.0,209.0,604.0,pendente,,,,
919700535049_dedo3.bmp,11.0,620.0,211.0,823.0,pendente,,,,
919700535049_dedo4.bmp,11.0,848.0,193.0,1036.0,pendente,,,,
919700535049_dedo6.bmp,8.0,0.0,231.0,146.0,pendente,,,,
919700535049_dedo7.bmp,9.0,159.0,247.0,393.0,pendente,,,,
919700535049_dedo8.bmp,3.0,406.0,243.0,631.0,pendente,,,,
919700535049_dedo9.bmp,5.0,647.0,237.0,856.0,pendente,,,,
919700535049_dedo10.bmp,7.0,867.0,200.0,1081.0,pendente,,,,
919700535235_dedo1.bmp,24.0,0.0,248.0,150.0,pendente,,,,
919700535235_dedo2.bmp,23.0,158.0,265.0,372.0,pendente,,,,
919700535235_dedo3.bmp,22.0,394.0,265.0,597.0,pendente,,,,
919700535235_dedo4.bmp,20.0,609.0,260.0,826.0,pendente,,,,
919700535235_dedo5.bmp,25.0,842.0,242.0,1025.0,pendente,,,,
919700535235_dedo6.bmp,2.0,208.0,266.0,460.0,pendente,,,,
919700535235_dedo7.bmp,7.0,477.0,271.0,725.0,pendente,,,,
919700535235_dedo8.bmp,5.0,749.0,268.0,1003.0,pendente,,,,
919700535235_dedo9.bmp,2.0,1013.0,270.0,1241.0,pendente,,,,
919700535391_dedo1.bmp,1.0,190.0,160.0,391.0,pendente,,,,
919700535391_dedo2.bmp,3.0,425.0,171.0,629.0,pendente,,,,
919700535391_dedo3.bmp,2.0,674.0,165.0,876.0,pendente,,,,
919700535391_dedo4.bmp,3.0,906.0,154.0,1080.0,pendente,,,,
919700535391_dedo6.bmp,4.0,202.0,179.0,388.0,pendente,,,,
919700535391_dedo7.bmp,11.0,407.0,183.0,593.0,pendente,,,,
919700535391_dedo8.bmp,16.0,615.0,193.0,801.0,pendente,,,,
919700535391_dedo9.bmp,16.0,836.0,206.0,1009.0,pendente,,,,
919700535448_dedo1.bmp,27.0,181.0,232.0,383.0,pendente,,,,
919700535448_dedo2.bmp,23.0,391.0,244.0,609.0,pendente,,,,
919700535448_dedo3.bmp,18.0,624.0,239.0,834.0,pendente,,,,
919700535448_dedo4.bmp,28.0,843.0,242.0,1034.0,pendente,,,,
919700535448_dedo6.bmp,37.0,2.0,272.0,184.0,pendente,,,,
919700535448_dedo7.bmp,42.0,203.0,272.0,435.0,pendente,,,,
919700535448_dedo8.bmp,27.0,456.0,269.0,695.0,pendente,,,,
919700535448_dedo9.bmp,31.0,718.0,272.0,944.0,pendente,,,,
919700535448_dedo10.bmp,8.0,960.0,237.0,1174.0,pendente,,,,
919700535529_dedo1.bmp,17.0,162.0,237.0,378.0,pendente,,,,
919700535529_dedo2.bmp,25.0,392.0,229.0,599.0,pendente,,,,
919700535529_dedo3.bmp,20.0,612.0,238.0,821.0,pendente,,,,
919700535529_dedo4.bmp,18.0,829.0,231.0,1030.0,pendente,,,,
919700535529_dedo6.bmp,21.0,4.0,272.0,163.0,pendente,,,,
919700535529_dedo7.bmp,6.0,172.0,272.0,430.0,pendente,,,,
919700535529_dedo8.bmp,6.0,434.0,272.0,701.0,pendente,,,,
919700535529_dedo9.bmp,6.0,717.0,271.0,958.0,pendente,,,,
919700535529_dedo10.bmp,14.0,979.0,247.0,1193.0,pendente,,,,
919700535537_dedo1.bmp,23.0,73.0,240.0,287.0,pendente,,,,
919700535537_dedo2.bmp,38.0,308.0,222.0,500.0,pendente,,,,
919700535537_dedo3.bmp,42.0,514.0,239.0,699.0,pendente,,,,
919700535537_dedo4.bmp,50.0,725.0,241.0,922.0,pendente,,,,
919700535537_dedo5.bmp,46.0,967.0,236.0,1138.0,pendente,,,,
919700535537_dedo6.bmp,3.0,79.0,201.0,277.0,pendente,,,,
919700535537_dedo7.bmp,3.0,288.0,219.0,466.0,pendente,,,,
919700535537_dedo8.bmp,4.0,482.0,208.0,665.0,pendente,,,,
919700535537_dedo9.bmp,1.0,695.0,183.0,860.0,pendente,,,,
919700535537_dedo10.bmp,2.0,910.0,157.0,1059.0,pendente,,,,
919700535545_dedo1.bmp,1.0,23.0,190.0,305.0,pendente,,,,
919700535545_dedo2.bmp,7.0,308.0,212.0,522.0,pendente,,,,
919700535545_dedo3.bmp,17.0,532.0,232.0,748.0,pendente,,,,
919700535545_dedo4.bmp,26.0,760.0,231.0,989.0,pendente,,,,
919700535545_dedo5.bmp,35.0,1002.0,215.0,1163.0,pendente,,,,
919700535545_dedo6.bmp,2.0,35.0,188.0,237.0,pendente,,,,
919700535545_dedo7.bmp,3.0,246.0,160.0,442.0,pendente,,,,
919700535545_dedo8.bmp,2.0,457.0,173.0,686.0,pendente,,,,
919700535545_dedo9.bmp,0.0,701.0,187.0,922.0,pendente,,,,
919700535545_dedo10.bmp,0.0,934.0,188.0,1099.0,pendente,,,,
919700535596_dedo1.bmp,17.0,65.0,253.0,293.0,pendente,,,,
919700535596_dedo2.bmp,10.0,300.0,231.0,505.0,pendente,,,,
919700535596_dedo3.bmp,8.0,526.0,223.0,704.0,pendente,,,,
919700535596_dedo4.bmp,26.0,756.0,223.0,946.0,pendente,,,,
919700535596_dedo5.bmp,17.0,971.0,205.0,1139.0,pendente,,,,
919700535596_dedo6.bmp,16.0,54.0,227.0,264.0,pendente,,,,
919700535596_dedo7.bmp,2.0,280.0,206.0,465.0,pendente,,,,
919700535596_dedo8.bmp,3.0,478.0,205.0,673.0,pendente,,,,
919700535596_dedo9.bmp,3.0,710.0,212.0,893.0,pendente,,,,
919700535596_dedo10.bmp,3.0,920.0,182.0,1077.0,pendente,,,,
919700535642_dedo1.bmp,14.0,52.0,211.0,252.0,pendente,,,,
919700535642_dedo2.bmp,13.0,266.0,191.0,459.0,pendente,,,,
919700535642_dedo3.bmp,6.0,479.0,200.0,668.0,pendente,,,,
919700535642_dedo4.bmp,8.0,691.0,207.0,868.0,pendente,,,,
919700535642_dedo5.bmp,14.0,902.0,198.0,1090.0,pendente,,,,
919700535642_dedo6.bmp,2.0,53.0,183.0,240.0,pendente,,,,
919700535642_dedo7.bmp,3.0,247.0,172.0,415.0,pendente,,,,
919700535642_dedo8.bmp,2.0,461.0,167.0,635.0,pendente,,,,
919700535642_dedo9.bmp,2.0,653.0,171.0,830.0,pendente,,,,
919700535642_dedo10.bmp,0.0,864.0,138.0,1032.0,pendente,,,,
919700535766_dedo1.bmp,1.0,6.0,198.0,225.0,pendente,,,,
919700535766_dedo2.bmp,2.0,252.0,176.0,460.0,pendente,,,,
919700535766_dedo3.bmp,1.0,465.0,184.0,682.0,pendente,,,,
919700535766_dedo4.bmp,1.0,698.0,194.0,922.0,pendente,,,,
919700535766_dedo5.bmp,1.0,943.0,167.0,1134.0,pendente,,,,
919700535766_dedo6.bmp,1.0,6.0,169.0,223.0,pendente,,,,
919700535766_dedo7.bmp,0.0,232.0,155.0,440.0,pendente,,,,
